hour,phi_N,phi_P,tier
2030-03-07 08:00:00,1.0,0.05930650234222412,N_then_P
2030-03-07 09:00:00,1.0,0.0375698022544384,N_then_P
2030-03-07 10:00:00,1.0,0.054824620485305786,N_then_P
2030-03-07 11:00:00,0.212232306599617,0.0,N_only
2030-03-08 03:00:00,1.0,0.0836134385317564,N_then_P
2030-03-08 04:00:00,1.0,0.23605049028992653,N_then_P
2030-03-08 05:00:00,1.0,0.0032190345227718353,N_then_P
2030-03-08 06:00:00,0.3411828652024269,0.0,N_only
2030-03-08 07:00:00,0.5495428815484047,0.0,N_only
2030-03-08 08:00:00,1.0,0.17520832270383835,N_then_P
2030-03-08 09:00:00,1.0,0.18256133049726486,N_then_P
2030-03-08 10:00:00,1.0,0.2046006489545107,N_then_P
2030-03-08 11:00:00,1.0,0.15175733342766762,N_then_P
2030-03-08 12:00:00,1.0,0.20160695724189281,N_then_P
2030-03-08 13:00:00,1.0,0.1418833751231432,N_then_P
2030-03-08 14:00:00,1.0,0.1600576415657997,N_then_P
2030-03-08 15:00:00,1.0,0.22808842733502388,N_then_P
2030-03-08 16:00:00,1.0,0.22821440175175667,N_then_P
2030-03-08 17:00:00,1.0,0.22427956759929657,N_then_P
2030-03-08 18:00:00,1.0,0.2224961295723915,N_then_P
2030-03-08 19:00:00,1.0,0.22593715600669384,N_then_P
2030-03-08 20:00:00,1.0,0.2553405836224556,N_then_P
2030-03-08 21:00:00,1.0,0.23962455242872238,N_then_P
2030-03-08 22:00:00,1.0,0.24131877534091473,N_then_P
2030-03-08 23:00:00,1.0,0.27647809125483036,N_then_P
2030-03-09 00:00:00,1.0,0.33702890016138554,N_then_P
2030-03-09 01:00:00,1.0,0.3083658553659916,N_then_P
2030-03-09 02:00:00,1.0,0.25817001052200794,N_then_P
2030-03-09 03:00:00,1.0,0.2621306199580431,N_then_P
2030-03-09 04:00:00,1.0,0.3291897587478161,N_then_P
2030-03-09 05:00:00,1.0,0.11384068615734577,N_then_P
2030-03-09 06:00:00,0.8593752607703209,0.0,N_only
2030-03-09 07:00:00,1.0,0.20312891155481339,N_then_P
2030-03-09 08:00:00,1.0,0.23909298330545425,N_then_P
2030-03-09 09:00:00,1.0,0.24677226692438126,N_then_P
2030-03-09 10:00:00,1.0,0.14777977764606476,N_then_P
2030-03-09 11:00:00,1.0,0.053046690300107,N_then_P
2030-03-09 12:00:00,0.7709288075566292,0.0,N_only
2030-03-09 13:00:00,1.0,0.19871829450130463,N_then_P
2030-03-09 14:00:00,1.0,0.2824675850570202,N_then_P
2030-03-09 15:00:00,1.0,0.25972331687808037,N_then_P
2030-03-09 16:00:00,1.0,0.13505425676703453,N_then_P
2030-03-09 17:00:00,1.0,0.13334552012383938,N_then_P
2030-03-10 05:00:00,1.0,0.15932564064860344,N_then_P
2030-03-10 17:00:00,0.17458735406398773,0.0,N_only
2030-03-10 18:00:00,1.0,0.15981565229594707,N_then_P
2030-03-10 19:00:00,1.0,0.23624212108552456,N_then_P
2030-03-10 20:00:00,1.0,0.20779523998498917,N_then_P
2030-03-10 21:00:00,1.0,0.2768321633338928,N_then_P
2030-03-10 22:00:00,1.0,0.2800002284348011,N_then_P
2030-03-10 23:00:00,1.0,0.26876856572926044,N_then_P
2030-03-11 00:00:00,1.0,0.2112408298999071,N_then_P
2030-03-11 01:00:00,1.0,0.2687583826482296,N_then_P
2030-03-11 02:00:00,1.0,0.2662420626729727,N_then_P
2030-03-11 03:00:00,1.0,0.3129259180277586,N_then_P
2030-03-11 04:00:00,1.0,0.2691737785935402,N_then_P
2030-03-11 05:00:00,1.0,0.29586359299719334,N_then_P
2030-03-11 06:00:00,1.0,0.2537601012736559,N_then_P
2030-03-11 07:00:00,1.0,0.18612689524888992,N_then_P
2030-03-11 08:00:00,1.0,0.12705286405980587,N_then_P
2030-03-11 09:00:00,1.0,0.16593506932258606,N_then_P
2030-03-11 10:00:00,1.0,0.11549624800682068,N_then_P
2030-03-11 11:00:00,1.0,0.1552875153720379,N_then_P
2030-03-11 12:00:00,1.0,0.14160713739693165,N_then_P
2030-03-11 13:00:00,1.0,0.030832065269351006,N_then_P
2030-03-11 14:00:00,1.0,0.04961390793323517,N_then_P
2030-03-11 15:00:00,1.0,0.11820254288613796,N_then_P
2030-03-11 16:00:00,1.0,0.05146609805524349,N_then_P
2030-03-11 17:00:00,1.0,0.10054060071706772,N_then_P
2030-03-11 18:00:00,1.0,0.10116752237081528,N_then_P
2030-03-11 19:00:00,1.0,0.12537113018333912,N_then_P
2030-03-11 20:00:00,1.0,0.23510515317320824,N_then_P
2030-03-11 21:00:00,1.0,0.2561681289225817,N_then_P
2030-03-11 22:00:00,1.0,0.18801294825971127,N_then_P
2030-03-11 23:00:00,1.0,0.25284015759825706,N_then_P
2030-03-12 00:00:00,1.0,0.2356261182576418,N_then_P
2030-03-12 01:00:00,1.0,0.2018728144466877,N_then_P
2030-03-12 02:00:00,1.0,0.21828955970704556,N_then_P
2030-03-12 03:00:00,1.0,0.3181380908936262,N_then_P
2030-03-12 04:00:00,1.0,0.34363948553800583,N_then_P
2030-03-12 05:00:00,1.0,0.3323986120522022,N_then_P
