StartTime,R_MW,observed_MW,n_units_cut,n_units_available,band0_MW,band1_MW,band2_MW,band3_MW,band4_MW,band5_MW,band6_MW,band7_MW,band8_MW,band10_MW,bandinf_MW
2026-06-11 04:00:00,5.78226800347642,25.118000000000006,13,15,24.542249287667104,21.865741742615064,21.865741742615064,21.86574174261506,21.86574174261506,21.86574174261506,21.86574174261506,21.86574174261506,21.86574174261506,21.86574174261506,21.86574174261506
2026-06-11 04:30:00,5.25204881395594,23.399000000000004,13,15,24.016651958524644,21.988767439506873,21.762699588439396,21.762699588439396,21.762699588439396,21.762699588439396,19.676212276906295,19.676212276906295,19.676212276906295,19.676212276906295,19.676212276906295
2026-06-11 05:00:00,4.547552440605114,20.991000000000003,12,15,16.945855893923493,18.84350681672734,18.843506816727338,18.84350681672734,18.84350681672734,16.945855893923493,18.84350681672734,18.84350681672734,18.84350681672734,16.945855893923493,16.945855893923493
2026-06-11 05:30:00,4.615000145706623,21.691000000000003,12,15,19.122987110237442,19.122987110237442,19.122987110237442,19.122987110237442,19.122987110237442,19.122987110237442,19.122987110237442,19.122987110237442,19.122987110237442,19.122987110237442,17.855970122627788
2026-06-11 06:00:00,2.614619250638436,12.002000000000002,10,15,10.834090714959638,11.95620618985744,10.834090714959634,10.834090714959636,10.834090714959636,10.834090714959634,10.834090714959634,10.834090714959634,10.834090714959634,10.834090714959634,9.956908098930404
2026-06-11 06:30:00,3.3299005226666627,14.621,15,15,15.227137301228291,13.797972429657973,13.797972429657973,13.797972429657975,12.691046244671249,13.797972429657973,13.797972429657973,13.797972429657973,13.797972429657973,13.797972429657973,12.69104624467125
2026-06-11 07:00:00,5.112913992836587,22.525,15,15,23.657583328099054,22.206814742463347,21.186172328017573,21.35253528108739,21.35253528108739,21.18617232801757,21.186172328017573,21.186172328017573,19.870508963920287,21.186172328017573,19.870508963920287
2026-06-11 07:30:00,5.404716085929051,24.012000000000004,15,15,25.346457831442855,22.626615727401813,24.71496215329217,22.686904052171908,22.3953007112829,22.395300711282896,22.395300711282896,21.08229078590312,22.395300711282896,22.395300711282896,21.08229078590312
2026-06-11 08:00:00,8.671987237820854,39.900000000000006,15,15,39.65542195741663,39.655736228275096,37.627662085457814,34.77742304445559,36.72870113114162,37.627662085457814,36.72870113114162,35.93375838205964,35.93375838205964,35.93375838205964,34.387688089325486
2026-06-11 08:30:00,14.20174392101424,65.43900000000001,13,15,64.70504260359077,62.91420155611674,62.260065782296245,62.91443665709056,62.91443665709056,61.3405552078714,61.3405552078714,62.01889345143417,60.445012002214995,57.76256618331331,57.76256618331331
2026-06-11 09:00:00,20.38694359703352,94.507,15,15,96.51904970737665,90.96319437133738,90.43296273098004,93.22641095854613,87.10293726784302,87.6612198970401,87.6612198970401,89.52258377163378,87.6612198970401,88.40508631589964,85.98543981210888
