rule,generator,bus,station,class,cum_cut_MWh,cum_avail_MWh,r,hours_cut
bandinf,67059-1,5241,Tawnaghmore,P,0.0,52816.255871999994,0.0,0
bandinf,68087-1,4981,Sligo,P,7487.2624313010765,21154.104513,0.3539389921563387,711
bandinf,68101-1,4981,Sligo,P,5872.362691216531,16591.45452,0.3539389921563387,711
bandinf,68223-1,1341,Binbane,P,7.682796531124181,1380.4458,0.005565445982105332,17
bandinf,68244-1,1341,Binbane,N,29.19462681827189,5245.69404,0.005565445982105332,17
bandinf,68254-1,4371,Glenree,N,6.758699597000052,7252.887607999999,0.0009318632746418333,6
bandinf,68260-1,1571,Ardnagappary,N,642.1219001819477,48995.353425600006,0.013105771369871165,26
bandinf,68268-1,1341,Binbane,N,64.53549086144312,11595.74472,0.005565445982105332,17
bandinf,68269-1,1341,Binbane,P,307.3118612449673,55217.831999999995,0.005565445982105334,17
bandinf,68269-2,1341,Binbane,N,55.31613502409411,9939.209760000002,0.0055654459821053315,17
bandinf,68284-1,5361,Trillick,P,1207.3865747195414,19007.690406,0.06352095120080531,131
bandinf,68308-1,4091,Mulreavy,P,3188.111367458121,15175.415988,0.2100839522276772,493
bandinf,68312-1,4371,Glenree,N,31.88065847641534,34211.734000000004,0.000931863274641833,6
bandinf,68407-1,1341,Binbane,P,144.4365747851346,25952.38104,0.005565445982105332,17
bandinf,69197-1,17010,Cathaleen's Fall,P,14941.445281052458,50665.0956,0.294906090753581,578
