StartTime,band0_maxdiv_pp,band1_maxdiv_pp,band2_maxdiv_pp,band3_maxdiv_pp,band5_maxdiv_pp,band10_maxdiv_pp,bandinf_maxdiv_pp,observed_maxdiv_pp
2026-06-29 09:00:00,0.2773727682247672,1.1328799381091228,2.1071891649350687,3.1239861739891897,5.007332447568942,10.158625909783463,21.514910392833155,4.103633743798315
2026-06-29 14:00:00,0.2558752932367514,1.1000068739982611,2.060064512027843,3.064599925086305,4.997047292390618,10.004103416682833,21.28110724610511,4.0731606956085376
2026-06-29 14:30:00,0.23895489198242706,1.0832370887584202,2.083862484881675,3.0451632630728134,5.162797492848287,10.160515966538709,21.416496233049262,4.0685345036803335
2026-06-29 15:00:00,0.23078255408785706,1.0735143051452094,2.0725270459962064,3.031902383066274,5.145487473859605,10.13354146225747,21.423774577165883,4.071185807719874
2026-06-29 15:30:00,0.21687475114195442,1.058367117584997,2.055711790036475,3.0312794023501266,5.123831538998371,10.102903487662045,21.5553813453954,4.0683412464718165
2026-06-29 16:00:00,0.20671934614310064,1.0476909973706323,2.0515983162581257,3.0155361249408674,5.106295094603272,10.076796657078708,21.610686323798546,4.068749635086441
2026-06-29 16:30:00,0.20590420315164878,1.046228344879855,2.046080558686994,3.0102571281887944,5.101669139520095,10.068277282825216,21.59356227700518,4.07231295766733
2026-06-29 17:30:00,0.20345487793136455,1.0428226112366685,2.040238391236001,3.0031030426066225,5.093401855467042,10.053976518711123,21.572205124419135,4.065395652794128
2026-06-29 18:00:00,0.20402676573582912,1.042816080124509,2.0373711881881813,2.9993251112239627,5.090612959891087,10.047797218848972,21.55923212511417,4.064952332682912
2026-06-29 18:30:00,0.20125713140874413,1.039830756358659,2.0705444498725467,3.0672096660570984,5.084906332697132,10.038491774446339,21.61451805707416,4.065504477523007
2026-06-29 19:00:00,0.18340851735735922,1.1152862512066146,2.049121484969264,3.0557361496975357,5.061838835580165,10.010047435607174,21.683205481230843,4.052196093500588
2026-06-29 19:30:00,0.20337769213136236,1.120849887950033,2.1232955257539285,3.028621528329587,5.036467097654565,10.091946334912471,21.752084648370943,4.036517385027071
2026-06-29 20:00:00,0.4089009199349424,1.2036722879965294,2.074915909844436,2.9778238261364445,4.981652501942269,10.024630134989101,21.90702932543004,4.02838142015227
2026-06-29 20:30:00,0.6514054014532409,1.4420845948597896,2.213272882491675,3.2118518617505436,5.216910653727312,10.243762864676551,22.08817295800005,4.020182491985755
2026-06-29 21:00:00,0.8949483708615112,1.679699113287158,2.172937115316509,3.1050478602349703,5.112260464761117,10.12229448115094,22.26746405493473,4.025236727228228
